Folder,Name,Num,threshold,num_regions,est_len,MeanInt-2,avgWidth-2,stdInt-2,perct95-2,medianInt-2,sumInt-2,MeanInt-9,avgWidth-9,stdInt-9,perct95-9,medianInt-9,sumInt-9,aspect_ratio,intRatio2-9,tipWidthRatio,BodMeanInt,BodAvgWidth,BodStdInt,BodPerct95,BodMedianInt,BodSumInt,BKMeanInt
kah151,Mut1_18_Snapshot43,43,4.0,1,1548,1540.4369692532944,91,527.3211563713775,2351.0,1529.5,21042369,1868.0283943499567,56,704.0232304778798,2875.0,1902.0,12960381,19.35,2.094589939559869,1.4285714285714286,1980.7668672995355,108,966.7318618951452,4097.299999999988,1828.0,245169419,1.0000821018062398
kah151,Mut1_18_Snapshot44,44,4.0,1,1446,2637.1398697016007,92,948.8734388765639,3911.3999999999996,2815.0,32787560,2289.6711362733413,75,1018.5849383980927,4117.299999999999,2280.0,23052409,19.28,0.6038548787318844,0.9466666666666667,2286.0322343455514,102,929.5381437659426,3902.0,2200.0,270485620,1.0000764175454684
kah151,Mut1_18_Snapshot45,45,5.0,1,1371,1477.437732764102,84,499.8135431760646,2375.0,1219.0,16265112,4809.866096598384,94,1984.5917516243146,7698.949999999999,4965.5,51186595,14.585106382978724,1.7578084789903852,0.8617021276595744,2185.372574105775,104,1395.3579457760636,5808.0,1810.0,242554502,1.0000821287779238
kah151,Mut1_18_Snapshot46,46,4.0,1,1404,1572.4995243380372,92,621.1724981955012,2466.3499999999985,1456.0,19835509,1800.3352084712112,54,687.651082595222,2897.0,1780.5,10881226,17.121951219512194,1.894169989514648,1.5185185185185186,1887.7223712255773,105,897.303088132431,3673.0,1772.0,212557539,1.0000874355163067
kah151,Mut1_18_Snapshot47,47,3.0,1,1464,1782.1525194212813,98,723.8762595319681,3112.5,1681.0,25005382,1836.034571492504,65,726.3318753151602,2810.0,1946.0,16410477,19.263157894736842,0.6009266529107946,1.1692307692307693,1751.4435945515072,104,767.971739116996,3320.0,1649.0,212031513,1.0000868507903422
kah151,Mut1_18_Snapshot48,48,4.0,1,1515,1776.5283571428572,94,773.8645357989349,3149.0,1464.0,24871397,1941.1435935198822,52,742.2604371467021,3112.5499999999993,1964.0,13180365,21.338028169014084,1.8659489302160273,1.3653846153846154,2173.1144058902364,99,1055.405940535796,4402.0,1993.0,269174989,1.0
kah151,Mut1_18_Snapshot49,49,5.0,1,898,3014.271313599782,90,1265.87716948887,4789.5,3383.0,22097623,2286.314596670935,101,831.626549943271,3652.0,2324.0,17856117,8.891089108910892,0.8729172135419437,0.6039603960396039,2710.22408729018,110,916.798488369476,4307.0,2692.0,216842319,1.0001655766205813
kah151,Mut1_18_Snapshot5,5,5.0,1,1047,2786.6724467678187,83,1116.5406456219991,4437.0,2787.0,21855872,2451.93171534348,105,666.9632678677285,3420.0,2508.0,23842584,9.971428571428572,0.8693818993570143,0.44761904761904764,2646.642887999636,108,776.8136335977151,4018.0,2671.0,232809295,1.0000875656742556
kah151,Mut1_18_Snapshot50,50,5.0,1,899,3211.250152811736,77,1174.114349121731,4783.0,3310.0,21014421,2626.016498993964,98,816.224227731386,3935.0,2629.0,19576953,9.173469387755102,0.8079293757667495,0.5816326530612245,2594.628927057289,107,900.5591048997385,4358.0,2467.0,190943932,1.0000863930885528
kah151,Mut1_18_Snapshot51,51,5.0,1,1873,2483.4588527361084,104,467.1420203475904,3068.0,2495.0,47016843,2326.619742007852,82,909.8455404974745,3926.2999999999993,2269.0,20741815,22.841463414634145,1.4929427209607626,0.9390243902439024,2883.806848148964,111,1059.9383045599227,5069.0,2669.0,484442061,1.0000621426795924
kah151,Mut1_18_Snapshot52,52,4.0,1,1569,1469.8446426083322,94,548.4938516822393,2397.0,1338.0,21098150,2127.654585473221,51,889.6722722452826,3584.2999999999993,2106.0,14499966,20.644736842105264,2.135414314802256,1.4901960784313726,1959.9054151216242,114,1051.5342328009285,4265.0,1797.0,242602972,1.0000854189800974
kah151,Mut1_18_Snapshot53,53,4.0,1,1346,2165.3784388697195,89,811.9577079099622,3516.8999999999996,2300.0,23219353,3138.0509961804482,91,1440.3912109532243,5704.0,3062.0,30398300,14.791208791208792,0.667681968922752,0.967032967032967,2091.931303433457,111,933.4161028093008,3894.0,2000.0,228784067,1.0000848896434635
kah151,Mut1_18_Snapshot54,54,4.0,1,1573,1435.2252504419564,91,497.11235013353365,2281.0,1256.0,19484618,1833.4289388197076,58,739.6724969699808,3031.2999999999993,1746.0,13545373,24.578125,1.922615946351594,1.103448275862069,1960.7423309862622,110,1025.8527424189756,4158.349999999991,1706.0,238924296,1.0000807689201194
kah151,Mut1_18_Snapshot55,55,4.0,1,1515,1558.9449114380066,92,460.9275306372187,2393.0,1553.0,20771382,1864.7052800936083,57,723.2678914195143,2990.2,1820.0,12748990,19.675324675324674,1.925715698715368,1.3508771929824561,2014.7890005110976,105,937.0979089277207,3964.0,1850.0,240467082,1.0000847960654626
kah151,Mut1_18_Snapshot56,56,4.0,1,1518,1911.7636786089042,93,534.5523169664274,2640.949999999999,2050.0,25506751,1681.5149599662875,59,465.0463088916941,2328.0,1779.0,11970705,22.65671641791045,0.8510705768009605,1.1355932203389831,2076.374581282472,108,762.7694384541477,3575.0,2008.0,242985659,1.0000849256900213
kah151,Mut1_18_Snapshot57,57,4.0,1,1565,1537.2369657805846,90,545.290136231011,2331.0,1493.0,20934093,1921.3587096774193,53,762.1948343572761,3189.5999999999985,1861.0,13401477,24.076923076923077,2.3312029691344156,1.2264150943396226,2060.2037196658266,104,1059.2352004273564,4429.0,1917.0,248575940,1.0001673220112106
kah151,Mut1_18_Snapshot58,58,5.0,1,1494,1709.6642675063729,91,689.0750293368803,2822.0,1435.0,22803502,2055.6426966292133,49,650.9570522632685,3127.5499999999993,2054.0,12806654,21.34285714285714,2.2267706472613256,1.4285714285714286,2189.697885595122,97,1146.661775538123,4674.0,1912.0,248856975,1.0000835770998746
kah151,Mut1_18_Snapshot59,59,4.0,1,1487,1595.1079087452472,95,674.9696871874044,2687.0,1312.5,20975669,1973.2963123019304,58,790.705099592204,3177.95,1980.0,13698623,18.134146341463413,1.662446844340149,1.4137931034482758,2108.1833062051555,106,1067.9116663018851,4280.0,2023.0,253859001,1.00008440243079
kah151,Mut1_18_Snapshot6,6,4.0,1,1622,1412.5956040798735,91,342.5836673241942,1920.0,1380.0,19666156,1804.292309871123,53,667.8614775670312,2770.0,1834.0,12740108,20.02469135802469,2.2335855423728597,1.528301886792453,1933.9739583744094,99,970.8585605037956,4093.0,1741.0,245222096,1.0000898230485942
kah151,Mut1_18_Snapshot60,60,3.0,1,1569,1367.246628266367,93,530.9279937017992,2224.25,1193.5,19464123,1608.0082471831804,63,727.1663504302855,2787.5999999999995,1546.0,13843343,21.493150684931507,1.5961438364688494,1.1587301587301588,1741.5522064958986,108,846.0653071400128,3382.0,1640.0,221236343,1.0
kah151,Mut1_18_Snapshot61,61,4.0,1,1547,1504.5550221834314,95,402.4817250432586,2135.0,1498.0,20686127,1850.0728395061728,58,721.4369550791947,2964.5499999999993,1790.0,13487031,16.815217391304348,1.9405315650448471,1.5862068965517242,2072.1020259344978,107,1073.249938250194,4376.0,1840.0,261424680,1.0000813338755592
kah151,Mut1_18_Snapshot62,62,4.0,1,1568,1443.1362530413626,98,460.6727734352232,2121.0,1421.0,18980128,1958.4561910556738,53,806.1498222298399,3357.0,1959.0,12874891,18.89156626506024,2.1772964482925397,1.5660377358490567,1994.7898904622834,107,1017.832532221897,4470.0,1885.0,243845111,1.0000805217811417
kah151,Mut1_18_Snapshot63,63,4.0,1,1637,1948.3492399206873,92,733.9505938399631,3014.0,1901.0,29478524,2159.88335090578,69,832.5147432693094,3339.0,2244.0,22534063,12.88976377952756,0.8980203038860922,1.8405797101449275,2040.628400361661,149,772.6700444566794,3509.0,2027.0,286632787,1.000084054803732
kah151,Mut1_18_Snapshot64,64,3.0,1,1543,1244.3978637200737,90,453.07960282126345,1981.0,1071.0,16892701,1639.1763407349695,62,720.9089784192382,2799.0,1591.0,12623297,24.887096774193548,1.880224538919712,0.8225806451612904,1742.5758561234593,106,935.4314410225094,3770.0,1589.0,204153217,1.0000929713648197
kah151,Mut1_18_Snapshot65,65,4.0,1,1543,1562.5870370370371,92,651.251866094233,2519.0,1414.0,21094925,1941.449182161331,59,750.5576218471224,3071.0,1950.0,13887186,20.85135135135135,2.2892531349497114,1.2542372881355932,1918.819245519611,103,964.8669951896409,4002.0,1769.0,235655948,1.000089118616879
kah151,Mut1_18_Snapshot66,66,3.0,1,1475,1855.6898244570068,94,762.1560848617279,3098.0,1864.5,24947894,1939.3296110897188,77,839.7229728323443,3113.0,2003.5,20145756,19.155844155844157,0.7762396850354263,0.8961038961038961,1757.600506729234,115,771.5891526494321,3222.0,1689.0,215741947,1.0040517924777592
kah151,Mut1_18_Snapshot67,67,4.0,1,1538,1553.3395038597016,90,595.097915258677,2631.0,1390.0,20726209,1784.8975876868433,54,702.4917094981773,2906.0,1745.0,12060553,24.806451612903224,1.859635851975248,1.1481481481481481,2013.2380399918106,103,961.849593277702,4064.8499999999913,1863.0,235999816,1.0000873209919665
kah151,Mut1_18_Snapshot68,68,4.0,1,1531,2457.173478198302,93,831.9766057035819,3773.0,2351.0,34149797,2212.17299903568,73,813.7243823660821,3513.0,2246.0,22940234,20.972602739726028,0.643000035068577,0.958904109589041,2257.4895772315813,108,869.7707255456985,3816.0,2235.0,289042193,1.0000821827744906
kah151,Mut1_18_Snapshot69,69,4.0,1,1353,2323.9944304238097,98,967.5902442833248,3876.5,2443.0,26705020,3569.7872340425533,95,1395.6917061413708,5557.0,3650.0,36408260,14.242105263157894,0.6423289752154008,0.968421052631579,2247.1054059768817,112,1016.0562402129524,4348.0,2157.0,255055452,1.000086288722064
kah151,Mut1_18_Snapshot7,7,4.0,1,1418,1516.9411564914665,96,521.046190107602,2247.0,1564.0,17865016,1717.7795892773163,55,634.9120358933455,2704.0,1683.0,10957716,17.949367088607595,1.9572622447564951,1.4363636363636363,1882.214138874103,105,887.1229250056454,3759.0,1833.0,205089817,1.0000956205775482
kah151,Mut1_18_Snapshot70,70,4.0,1,1258,2749.4271159245886,99,1488.3803512943587,5188.0,2494.0,34271609,1742.1650686424057,82,559.3939437672628,2655.2999999999993,1682.0,15989591,13.382978723404255,0.47979726883740886,1.146341463414634,2080.311976518781,115,990.3257534817291,4388.0,1869.0,227511239,1.0
kah151,Mut1_18_Snapshot71,71,4.0,1,1494,1490.2713143540313,92,465.7977668257797,2347.0,1402.0,19944301,1812.8242049469964,57,686.5291736390127,2883.45,1770.0,12312702,23.714285714285715,1.8010946618656376,1.105263157894737,1976.557952659621,101,981.4169481053073,3948.0,1777.0,226296120,1.000084245998315
kah151,Mut1_18_Snapshot72,72,5.0,1,963,3352.177218651716,81,1031.624511943223,4632.0,3618.0,24514472,2901.5885542863734,102,994.3117396261558,4360.699999999999,3088.0,25148068,9.441176470588236,0.9662718420330694,0.5490196078431373,2940.7851159402694,109,875.3343115387681,4352.0,3001.0,242232470,1.0000777604976672
kah151,Mut1_18_Snapshot73,73,4.0,1,1587,1534.5731022870773,95,525.7260654006873,2365.0,1415.0,21873805,1967.6708911959013,58,790.1636671968597,3134.0,1991.0,14594215,26.016393442622952,1.9070030655304933,1.0517241379310345,2071.0692424205995,108,1090.9234155387062,4510.099999999991,1860.0,258425949,1.0000807884957181
kah151,Mut1_18_Snapshot74,74,4.0,1,1523,1739.1607296753807,96,653.3996439219407,2898.0,1654.5,24216074,1869.1293141109654,57,687.1884756338603,2852.7,1943.0,12835311,21.15277777777778,1.918147895520085,1.263157894736842,2089.425123907947,99,924.0334028779081,3914.199999999997,1973.0,257578061,1.0000824878330445
kah151,Mut1_18_Snapshot75,75,4.0,1,1531,1421.0556926874422,90,419.7161738592334,2099.0,1293.0,18422566,1820.182889628397,55,692.4452704343837,2941.45,1775.0,13127159,24.3015873015873,1.8989474845221348,1.1454545454545455,1984.8274404596189,98,1014.182412672247,4193.0,1792.0,235267551,1.0000850195544975
kah151,Mut1_18_Snapshot76,76,4.0,1,1458,1420.9105835196176,94,423.5548573717249,2090.0,1251.0,18433473,2014.0432449010889,54,822.854296173954,3257.0,1982.0,13133576,22.09090909090909,2.1140387568604324,1.2222222222222223,1990.4132632083877,101,1087.5144754619434,4383.849999999991,1737.0,232368806,1.0000843383655225
kah151,Mut1_18_Snapshot77,77,3.0,1,1520,1207.088595810706,89,366.28740753726595,1836.0,1114.0,15559372,1623.4385068762278,62,773.308687129475,2821.0,1572.0,12394953,24.126984126984127,1.7240728049676115,1.0161290322580645,1762.3087135859757,102,928.5068454546073,3769.0,1612.0,205079865,1.0000830288940552
kah151,Mut1_18_Snapshot78,78,5.0,1,1124,2557.7819301501604,105,731.0065220548827,3980.3500000000004,2298.0,30319947,2091.4733252131546,46,658.496545692676,2988.0,2183.0,8585498,10.60377358490566,0.939703040175367,2.3043478260869565,2567.857797095304,107,938.225417794959,4490.550000000003,2377.0,242226026,1.0000724690194942
kah151,Mut1_18_Snapshot79,79,4.0,1,1598,1777.1067608337905,95,544.862251332768,2631.8499999999985,1877.0,25917325,1942.0983993702441,61,812.7908290591979,3201.8999999999996,1890.5,14802674,19.975,1.8857108493694987,1.3114754098360655,2138.7872237754204,104,928.7501026247159,3960.0,2032.0,279229366,1.0
kah151,Mut1_18_Snapshot8,8,4.0,1,1580,1553.753667953668,95,468.7624657050017,2283.0,1521.0,22133221,1862.1481685486092,56,706.1914463747697,2939.0,1819.0,13522920,20.0,2.1368016578536766,1.4107142857142858,2015.9850252925048,102,976.0114669943168,4142.0,1806.0,261039821,1.0000899847026006
kah151,Mut1_18_Snapshot80,80,4.0,1,1372,1861.0220492866408,92,650.1935999474784,2901.0,1680.0,22957568,3133.5479974570885,97,1419.1438807344653,5230.0,3278.0,34503497,13.858585858585858,0.67707644426536,1.0206185567010309,2097.605340513302,126,1007.4155716829318,4221.0,1840.0,254752071,1.0000834515563715
kah151,Mut1_18_Snapshot81,81,4.0,2,1566,1463.9044851094366,91,629.3638408709915,2551.0,1222.0,20399509,1912.4859145059565,55,752.3953783568364,3083.899999999998,1869.0,13645587,22.056338028169016,1.9542741135102386,1.290909090909091,1954.7459410129838,110,972.3617939530019,3862.0,1867.0,235615302,1.0
kah151,Mut1_18_Snapshot82,82,4.0,1,1483,1582.9915477667494,91,592.2682956500017,2502.25,1457.0,20414259,1746.2992175273866,54,647.1087489781626,2760.0,1709.0,11158852,23.919354838709676,1.6070547125675274,1.1481481481481481,1903.48625680878,105,825.6918953591234,3717.0,1858.0,212118798,1.0000810832725209
kah151,Mut1_18_Snapshot83,83,5.0,1,1691,2200.1723074987417,95,483.81987355410325,3105.0,2145.0,34973939,2734.807446663949,72,1420.426601846827,5605.299999999998,2392.0,20125448,20.373493975903614,1.9138154714331868,1.1527777777777777,2954.0346354864646,106,1189.7874244802788,5422.0,2705.0,440860129,1.0000589657409045
kah151,Mut1_18_Snapshot84,84,4.0,1,1037,2296.393288781459,78,865.8372444999155,3550.3999999999996,2451.0,16150534,2262.4224231464736,63,1055.2996539913204,4004.0,2014.0,12511196,16.46031746031746,0.7836977217166818,0.873015873015873,1851.2180940927183,103,851.2586311907959,3503.0,1666.0,129300179,1.000092807424594
kah151,Mut1_18_Snapshot85,85,4.0,1,1492,1823.2038834951456,94,650.5093077559128,2977.0,1681.0,24412700,1638.6534573392642,54,551.3841224321341,2500.0,1670.0,8104780,24.06451612903226,0.6982354688680443,1.1481481481481481,1983.0752788933512,106,842.5680541279031,3635.0,1847.0,222203585,1.0001759943681803
kah151,Mut1_18_Snapshot86,86,4.0,1,1577,1429.8352084712112,93,496.5260367119643,2430.0999999999985,1283.0,19444329,1881.282333516786,57,748.0069611699288,3059.0,1844.5,13673160,24.26153846153846,2.2080381460968326,1.1403508771929824,1977.9465722588302,109,1015.9821791840509,4077.7999999999884,1755.0,241635843,1.0000820075446941
kah151,Mut1_18_Snapshot87,87,4.0,1,1448,1641.2386742966141,92,647.5592498440453,2612.0,1570.0,20650065,1909.6475176241188,58,772.6195013752031,3174.0,1869.0,12731620,18.329113924050635,2.0430250101817653,1.3620689655172413,2028.2211424261602,102,959.4616929076639,3903.5,1970.0,233957337,1.0000826173165895
kah151,Mut1_18_Snapshot88,88,4.0,1,1347,1584.7988886897294,86,559.2077397297955,2404.0,1619.0,17683186,1711.0396590711428,55,656.7674991304193,2741.5999999999995,1648.0,9836767,17.493506493506494,1.5722498161258307,1.4,1924.330677799607,105,910.5877822530558,3982.0,1824.0,195896863,1.0000887626486774
kah151,Mut1_18_Snapshot89,89,5.0,2,1463,2074.4550654949426,85,793.0363703666952,3413.949999999999,1992.5,25022077,3293.629361296473,88,1381.5205448074742,5449.0,3336.5,34550172,16.625,0.5751904168944013,0.8409090909090909,2213.6799162822485,100,1015.5698758901361,4213.0,2095.0,259133371,1.0
kah151,Mut1_18_Snapshot9,9,4.0,1,1607,1906.252901737438,90,637.8812074195996,2748.0,2023.0,26441634,1577.4606157536984,54,543.9888206695568,2421.0,1612.0,7890458,23.28985507246377,0.9499922112148764,1.2777777777777777,1999.0932497204026,104,795.0641147184228,3536.0,1951.0,250246493,1.0001869508319312
kah151,Mut1_18_Snapshot90,90,5.0,2,1318,1652.4125341997265,97,565.2818742387676,2853.25,1493.0,19326617,1728.5831279101617,46,431.4098693294851,2373.5,1761.0,6311057,13.313131313131313,0.7500428993271591,2.152173913043478,2187.3204937465807,107,1225.9344234453295,5064.0,1776.0,227881611,1.0000788705733892
kah151,Mut1_18_Snapshot91,91,4.0,1,1591,1501.4072954737137,95,478.51420153273176,2255.0,1347.0,21362023,1848.1582832148715,58,743.0185235514848,2984.0,1783.0,13521126,23.746268656716417,1.7685087280807066,1.1551724137931034,2107.0798812554362,109,1041.4660141196143,4202.0,1887.0,264040287,1.0000731689470987
kah151,Mut1_18_Snapshot92,92,4.0,1,1610,1438.3269334775555,96,559.7939729167871,2518.0,1223.0,21275732,1910.7822480298632,57,782.7541339992489,3135.0,1859.0,13820688,24.029850746268657,1.9072168569940953,1.1754385964912282,2084.6621626859537,111,1046.4119846363099,4268.0,1870.0,268915165,1.0
kah151,Mut1_18_Snapshot93,93,4.0,1,1409,1622.7714581178905,94,552.5887922060583,2643.0,1519.0,20399860,2965.5534038730284,92,1256.8869978352484,5035.0,3173.5,29708914,11.644628099173554,0.8536639213827649,1.315217391304348,2038.689322549529,142,912.2376065200098,3721.0,1840.0,247278744,1.0000744989942636
kah151,Mut1_18_Snapshot94,94,4.0,1,1534,1514.1622294877784,90,564.6289572850259,2354.0,1398.0,19450928,1885.201301398311,58,751.1232769098875,3128.0,1850.0,13616809,19.175,1.8534586170597709,1.3793103448275863,2021.9072915388706,104,1014.5590067107879,4252.0,1885.0,247208495,1.0000825218682952
kah151,Mut1_18_Snapshot95,95,4.0,1,1578,1671.9581019687027,91,586.5736341684006,2620.0,1540.0,23185043,1956.448188598828,56,798.1253959676476,3279.0,1913.0,14689013,21.616438356164384,1.8660964669308184,1.3035714285714286,2081.6232119402985,104,1058.1888968938226,4349.0,1873.0,261503916,1.0000801860315933
kah151,Mut1_18_Snapshot96,96,3.0,1,1426,1270.034753612449,96,433.82735716032886,2031.2999999999993,1169.0,17139119,1613.2732972356796,59,746.7161441764653,2775.0,1548.5,11321952,17.180722891566266,1.9893891061903628,1.4067796610169492,1767.2369950461323,105,880.1894414195591,3467.199999999997,1625.0,210119177,1.0000868658790827
kah151,Mut1_18_Snapshot97,97,4.0,1,1696,1625.0961086094496,94,663.1354804300914,2758.0,1396.0,24179805,1958.4350403632695,60,777.9995289015039,3138.6499999999996,1924.0,15526473,24.228571428571428,2.2119938463711777,1.1666666666666667,1993.812226521804,101,999.1578412501924,4114.0,1854.0,267928487,1.000082829454154
kah151,Mut1_18_Snapshot98,98,4.0,1,1489,1393.879923076923,96,418.21913261976056,2045.0,1297.0,18120439,1853.042179525668,54,702.606382323752,2845.0,1888.5,12344967,20.680555555555557,2.041021608436235,1.3333333333333333,2027.8524912643975,108,1001.8427934975153,4219.799999999988,1835.0,235038243,1.0000836260244188
kah151,Mut1_18_Snapshot99,99,2.0,1,906,1513.6278999698704,81,594.4373884732039,2335.0,1687.5,10047462,1400.631709871694,90,421.8175415518069,2161.0,1337.5,10698025,10.066666666666666,1.1107850347668713,0.6,1354.5897789645453,112,495.01177647726223,2159.0,1329.0,91312897,1.0000904977375566
kah152,Mut1_21_Snapshot1,1,3.0,1,1950,1294.8359662725334,111,371.51873527494445,1793.25,1376.0,26720235,1664.7730458221024,66,775.3752038637383,2867.0,1572.0,15440770,19.897959183673468,2.0751643204962225,1.4848484848484849,1770.6683732255049,124,798.3749608719811,3217.25,1632.0,325795898,1.0
kah152,Mut1_21_Snapshot10,10,4.0,1,1139,1483.4121572307372,99,382.82507143444116,2082.5,1442.0,14227406,2966.1058666939693,105,825.7686213252337,4281.0,3077.0,28969956,10.847619047619048,1.6179261486889505,0.5904761904761905,2038.4589465964534,120,871.4748398758891,3841.199999999997,1876.0,200129784,1.0
kah152,Mut1_21_Snapshot100,100,4.0,1,1026,2277.3129691650306,89,878.8613979017066,3905.0,2183.0,19719253,2149.8272368561375,112,731.5400678482418,3593.0,2101.0,20158930,9.160714285714286,0.831733104809596,0.8035714285714286,2305.817730731062,119,857.641536993973,3817.0,2226.0,223055584,1.0
kah152,Mut1_21_Snapshot11,11,3.0,1,1568,1683.0512251091864,96,704.4291443892465,2740.5999999999985,1479.0,22736339,1282.701523366899,51,548.3574917852948,2251.3999999999996,1309.0,4967903,19.848101265822784,0.7988167485032451,1.5490196078431373,1740.9029686752458,104,726.6524204187406,3012.0,1670.0,214689895,1.0
kah152,Mut1_21_Snapshot12,12,4.0,1,1534,1607.6100128921357,103,444.14937778152154,2290.0,1634.0,22445451,1802.5512119938348,58,704.0655613168996,2875.0,1775.0,12864808,16.49462365591398,1.9020433977399265,1.603448275862069,1998.365846075352,105,887.6401991798081,3860.149999999994,1878.0,250671015,1.0
kah152,Mut1_21_Snapshot13,13,5.0,1,940,3026.8805359517232,107,1295.2492316161586,5158.199999999999,2957.0,29593811,2599.702010338886,107,600.5374430995934,3501.0,2656.0,22630406,8.785046728971963,0.7422449958801588,0.6915887850467289,2597.4611505054204,114,1023.1218914645146,4300.0,2551.0,241028810,1.0
kah152,Mut1_21_Snapshot14,14,4.0,1,1412,1459.7558348294435,93,410.079604709862,2113.0,1299.0,18700932,2903.5369657296883,86,1284.0406231842528,4890.299999999999,2967.0,30161942,16.41860465116279,1.8733044919302346,0.7906976744186046,2066.0121621286207,110,1000.7159844276114,4209.699999999997,1886.0,249712692,1.0
kah152,Mut1_21_Snapshot15,15,4.0,1,1180,1461.7320461742772,90,322.45301660358996,1862.0,1557.0,14308895,3698.0182757250695,104,1235.2921622539623,5375.0,3786.5,37231648,11.346153846153847,1.6602148630318716,0.6538461538461539,2028.6546334092159,119,963.702742820759,4270.0,1784.0,206744251,1.0
kah152,Mut1_21_Snapshot16,16,3.0,1,1548,1873.9053361471208,96,746.5746776137065,3246.0,1767.5,24862976,1652.0838675213674,65,651.443571980556,2604.0,1706.0,15463505,23.815384615384616,0.5398521416005896,0.9076923076923077,1755.7886202948218,107,711.9996481188311,3110.0,1694.0,219278685,1.0
kah152,Mut1_21_Snapshot17,17,5.0,1,1543,1898.7044516829533,95,783.5024516900293,3286.0,1582.0,26230602,2087.4604702540632,51,718.6466958342285,3211.2,2047.0,13228237,23.029850746268657,1.7969935590842587,1.3137254901960784,2374.0361215941607,104,1113.8717687659043,4633.0,2216.0,286225665,1.0
kah152,Mut1_21_Snapshot18,18,4.0,2,1587,1430.5453972698635,94,345.6410567824627,1953.0,1418.0,20435341,1933.1931072210066,58,769.6016103055364,3100.0,1969.5,14135508,23.686567164179106,1.6850112776302504,1.1551724137931034,1944.259120922055,113,889.8666348812646,3761.2999999999884,1766.0,248816561,1.0
kah152,Mut1_21_Snapshot19,19,4.0,1,1398,1486.708397316738,95,442.07482818356783,2309.0,1381.0,18395043,3271.221286994298,94,1403.5634590426957,5382.0,3362.0,36143724,14.872340425531915,1.6033172338195643,0.723404255319149,1971.3462658864169,114,987.3452390523655,4288.0,1720.0,229411479,1.0
kah152,Mut1_21_Snapshot2,2,4.0,2,1025,1462.8917480035493,74,384.2594957382332,2077.95,1504.0,9892074,2819.6745381133,95,1200.6943862656149,4674.0,2745.0,23045200,10.789473684210526,1.830903575005588,0.5052631578947369,2200.6137083893213,104,1047.0327216293,4330.0,1906.0,173597613,1.0
kah152,Mut1_21_Snapshot20,20,3.0,1,1589,1355.148789621506,98,457.0426864627673,2159.0,1230.0,20264895,1659.5867582760775,63,801.927926702133,2947.0,1557.0,13284992,21.186666666666667,1.9787499408356586,1.1904761904761905,1735.7075942892388,108,843.4427443241855,3370.949999999997,1620.0,230748439,1.0
kah152,Mut1_21_Snapshot21,21,4.0,1,885,2662.140152446521,94,991.6460364447258,4141.049999999998,2748.0,21653848,2651.13369199731,104,974.3935013684664,4704.299999999999,2578.0,19711179,8.509615384615385,0.8140920747056578,0.6730769230769231,2182.5033939495515,115,886.3076484910498,3809.0,2068.0,182306691,1.0
kah152,Mut1_21_Snapshot22,22,3.0,1,1320,1314.5560714285714,97,537.5131937572675,2290.0499999999993,1167.0,14723028,1731.6894736842105,59,870.264917447506,3133.0,1562.0,10857693,14.666666666666666,2.027136722045407,1.5254237288135593,1717.9148553440264,113,917.1287334075889,3574.0,1586.0,171903150,1.0
kah152,Mut1_21_Snapshot23,23,3.0,1,1502,1365.3488020720915,97,517.9333389477914,2183.0,1224.0,18976983,1626.4613660337552,61,787.0134886811447,2975.0,1481.0,12335083,22.757575757575758,1.901907676164461,1.0819672131147542,1773.5482613312097,108,856.5189299199201,3366.0,1699.0,213804790,1.0
kah152,Mut1_21_Snapshot24,24,4.0,1,1196,1569.3577805510224,91,426.1734376277046,2232.0,1614.0,16348000,2752.154323848364,106,711.5949632990947,3824.0,2852.0,29692993,11.283018867924529,1.6815422042592199,0.7169811320754716,2186.084876275382,117,875.0282951470859,3820.0,2093.0,239326014,1.0
kah152,Mut1_21_Snapshot25,25,3.0,1,1447,1264.1091377091377,83,364.9718273568621,1874.0,1257.0,14733192,1571.1009406149094,62,724.8570429790831,2799.0,1451.0,11190952,16.632183908045977,1.9317489901068685,1.403225806451613,1636.4366176737435,114,787.6960916322594,3027.0,1497.0,180368044,1.0
kah152,Mut1_21_Snapshot26,26,4.0,1,1511,2245.914248498444,93,688.3099156169719,3246.0,2335.0,31036289,1944.5192075155799,77,709.5855581839215,3095.0,2006.0,20905526,19.623376623376622,0.626238932829101,0.922077922077922,2010.1868143087133,110,698.212397433925,3145.2999999999884,1948.0,255967138,1.0
kah152,Mut1_21_Snapshot27,27,4.0,1,1776,1868.967085212727,101,662.9129380742028,2922.0,1766.0,30662274,1495.6708002883922,56,514.7890491915736,2358.0,1445.0,10372477,26.11764705882353,0.7620518295956586,1.2142857142857142,1943.9867716860424,113,772.1436346384241,3483.0,1861.0,282597357,1.0
kah152,Mut1_21_Snapshot28,28,3.0,1,1376,1441.2166637308437,87,562.3891460656072,2381.3500000000004,1185.0,16363574,1756.0371424292348,61,878.9841319425402,3174.5999999999995,1608.0,11725060,22.193548387096776,2.0582319478992774,1.0163934426229508,1798.8859506191773,111,942.6488432790289,3625.449999999997,1659.0,187681369,1.0
kah152,Mut1_21_Snapshot29,29,3.0,1,1694,1577.2955713843296,105,698.7256872141991,2711.0,1261.0,25465437,1402.0134276638753,60,600.0321968634461,2355.75,1383.0,9710345,12.27536231884058,0.8732716955663742,2.3,1721.4039604775064,140,759.4633955588619,3083.0,1580.0,251051275,1.0
